Thu May 15 19:54:47 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/run.prof

         1410713 function calls (1379404 primitive calls) in 1.386 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 main.py:34(DotEnv)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:1846(_arg_trim_zeros)
        1    0.000    0.000    0.000    0.000 doccer.py:298(unindent_dict)
        1    0.000    0.000    0.000    0.000 common.py:1186(_get_binary_io_classes)
        4    0.000    0.000    0.000    0.000 function_base.py:25(linspace)
       50    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
      319    0.000    0.000    0.000    0.000 function_base.py:455(_needs_add_docstring)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
      553    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       50    0.000    0.000    0.000    0.000 dataclasses.py:392(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 _vertex.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _label.py:80(fit)
        2    0.000    0.000    0.000    0.000 validation.py:1490(check_random_state)
        1    0.000    0.000    0.000    0.000 integer.py:1(<module>)
      113    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
        1    0.000    0.000    0.000    0.000 dates.py:1(<module>)
     1200    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1568(<genexpr>)
     1250    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 datetimelike.py:430(DatetimeTimedeltaMixin)
        6    0.000    0.000    0.000    0.000 _array_api.py:805(_nanmean)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
      4/3    0.000    0.000    0.000    0.000 <frozen posixpath>:421(_joinrealpath)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       20    0.000    0.000    0.000    0.000 gettext.py:224(_expand_lang)
      167    0.000    0.000    0.000    0.000 _param_validation.py:357(__init__)
     2374    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       14    0.000    0.000    0.000    0.000 doccer.py:317(unindent_string)
       32    0.000    0.000    0.000    0.000 printing.py:513(justify)
        8    0.000    0.000    0.000    0.000 _multiufuncs.py:25(__init__)
        1    0.000    0.000    0.000    0.000 projections.py:1(<module>)
       77    0.000    0.000    0.000    0.000 common.py:137(is_object_dtype)
       56    0.000    0.000    0.000    0.000 typing.py:966(__init__)
      132    0.000    0.000    0.000    0.000 expr.py:180(<genexpr>)
        3    0.000    0.000    0.000    0.000 arrayprint.py:496(_get_format_function)
        3    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 datetimelike.py:87(DatetimeIndexOpsMixin)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       85    0.000    0.000    0.000    0.000 _unique.py:62(_cached_unique)
        1    0.000    0.000    0.000    0.000 categorical.py:246(Categorical)
        1    0.000    0.000    0.000    0.000 _crosstab.py:1(<module>)
       13    0.000    0.000    0.000    0.000 take.py:564(_take_preprocess_indexer_and_fill_value)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.000    0.000 _binned_statistic.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _version.py:114(_compare)
      258    0.000    0.000    0.000    0.000 _parser.py:963(fix_flags)
        1    0.000    0.000    0.000    0.000 color_triplet.py:1(<module>)
       25    0.000    0.000    0.000    0.000 dtypes.py:30(_add_dtype_helper)
        2    0.000    0.000    0.000    0.000 textwrap.py:386(fill)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        1    0.000    0.000    0.000    0.000 rich_utils.py:129(_get_rich_console)
        1    0.000    0.000    0.000    0.000 period.py:80(PeriodIndex)
      580    0.000    0.000    0.000    0.000 typing.py:1725(__eq__)
        2    0.000    0.000    0.000    0.000 base.py:231(get_params)
        5    0.000    0.000    0.000    0.000 decorator.py:75(__init__)
     1286    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1122(get_filename)
       30    0.000    0.000    0.000    0.000 missing.py:261(_isna_array)
     39/1    0.000    0.000    0.000    0.000 __config__.py:25(<dictcomp>)
       41    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
      480    0.000    0.000    0.000    0.000 inference.py:334(is_hashable)
        1    0.000    0.000    0.000    0.000 control.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pep440.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _classification_threshold.py:54(BaseThresholdClassifier)
     1498    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        5    0.000    0.000    0.000    0.000 series.py:6509(max)
      252    0.000    0.000    0.000    0.000 config.py:676(_translate_key)
        5    0.000    0.000    0.000    0.000 base.py:6394(_should_compare)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
        5    0.000    0.000    0.000    0.000 generic.py:6662(copy)
        1    0.000    0.000    0.000    0.000 _null_file.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _array_api.py:705(_average)
       50    0.000    0.000    0.000    0.000 inspect.py:1774(_check_class)
        5    0.000    0.000    0.000    0.000 validation.py:2687(_check_feature_names)
        1    0.000    0.000    0.000    0.000 models.py:85(CommandInfo)
      301    0.000    0.000    0.000    0.000 construction.py:758(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 _cubic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        8    0.000    0.000    0.000    0.000 base.py:842(_engine)
        1    0.000    0.000    0.000    0.000 dtypes.py:945(PeriodDtype)
       20    0.000    0.000    0.000    0.000 base.py:82(shape)
        1    0.000    0.000    0.000    0.000 _calamine.py:1(<module>)
      994    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 containers.py:66(Lines)
       37    0.000    0.000    0.000    0.000 _array_api.py:232(<genexpr>)
       86    0.000    0.000    0.000    0.000 _docscrape.py:303(parse_item_name)
        2    0.000    0.000    0.000    0.000 textwrap.py:361(fill)
        1    0.000    0.000    0.000    0.000 _coo.py:30(__init__)
        5    0.000    0.000    0.000    0.000 generic.py:12397(max)
        1    0.000    0.000    0.000    0.000 _logger.py:129(__init__)
        1    0.000    0.000    0.000    0.000 timedeltas.py:103(TimedeltaArray)
       43    0.000    0.000    0.000    0.000 _array_api.py:426(reshape)
       64    0.000    0.000    0.000    0.000 _decorators.py:443(__call__)
        1    0.000    0.000    0.000    0.000 period.py:121(PeriodArray)
      106    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 extmath.py:1021(_incremental_mean_and_var)
       15    0.000    0.000    0.000    0.000 _bunch.py:5(_validate_names)
        2    0.000    0.000    0.000    0.000 base.py:200(_get_param_names)
       50    0.000    0.000    0.000    0.000 _methods.py:58(_any)
        3    0.000    0.000    0.000    0.000 getlimits.py:549(_init)
        1    0.000    0.000    0.000    0.000 multiclass.py:202(check_classification_targets)
      168    0.000    0.000    0.000    0.000 blocks.py:2674(get_block_type)
        2    0.000    0.000    0.000    0.000 textwrap.py:347(wrap)
      553    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        6    0.000    0.000    0.000    0.000 base.py:1469(_get_values_for_csv)
     1225    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       98    0.000    0.000    0.000    0.000 typing.py:1844(<genexpr>)
      117    0.000    0.000    0.000    0.000 _linear_loss.py:207(l2_penalty)
        2    0.000    0.000    0.000    0.000 _new_distributions.py:49(__init__)
        1    0.000    0.000    0.000    0.000 _regression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
       93    0.000    0.000    0.000    0.000 numerictypes.py:471(issubdtype)
       66    0.000    0.000    0.000    0.000 frame.py:4027(_iter_column_arrays)
        4    0.000    0.000    0.000    0.000 deprecation.py:41(__call__)
     1716    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
      124    0.000    0.000    0.000    0.000 missing.py:380(notna)
        5    0.000    0.000    0.000    0.000 generic.py:12362(_stat_function)
       73    0.000    0.000    0.000    0.000 _param_validation.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
     2112    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       19    0.000    0.000    0.000    0.000 pathlib.py:765(__truediv__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:185(_safe_realpath)
       67    0.000    0.000    0.000    0.000 _param_validation.py:587(__init__)
        1    0.000    0.000    0.000    0.000 types.py:643(File)
       13    0.000    0.000    0.000    0.000 core.py:8784(__init__)
      192    0.000    0.000    0.000    0.000 managers.py:180(blknos)
      298    0.000    0.000    0.000    0.000 construction.py:481(ensure_wrapped_if_datetimelike)
       23    0.000    0.000    0.000    0.000 _colorizer.py:216(feed)
       12    0.000    0.000    0.000    0.000 _array_api.py:692(<listcomp>)
      279    0.000    0.000    0.000    0.000 _param_validation.py:294(__init__)
     1052    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
      235    0.000    0.000    0.000    0.000 _function_base_impl.py:898(copy)
       95    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
      150    0.000    0.000    0.000    0.000 style.py:146(_make_color)
        1    0.000    0.000    0.000    0.000 stata.py:823(StataMissingValue)
       42    0.000    0.000    0.000    0.000 getlimits.py:92(_float_to_float)
      370    0.000    0.000    0.000    0.000 _docscrape.py:454(_str_header)
        6    0.000    0.000    0.000    0.000 _nanfunctions_impl.py:954(nanmean)
        3    0.000    0.000    0.000    0.000 managers.py:687(<listcomp>)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:1(<module>)
      619    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      355    0.000    0.000    0.000    0.000 typing.py:925(__hash__)
        1    0.000    0.000    0.000    0.000 metaestimators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
        1    0.000    0.000    0.000    0.000 main.py:325(load_dotenv)
       12    0.000    0.000    0.000    0.000 printing.py:567(get_adjustment)
        5    0.000    0.000    0.000    0.000 base.py:6679(_maybe_cast_listlike_indexer)
        5    0.000    0.000    0.000    0.000 accessor.py:188(__init__)
     1286    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:931(create_module)
      360    0.000    0.000    0.000    0.000 warnings.py:441(__init__)
      534    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        2    0.000    0.000    0.000    0.000 __init__.py:581(<genexpr>)
        1    0.000    0.000    0.000    0.000 normalize.py:1(<module>)
       20    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
        1    0.000    0.000    0.000    0.000 _search.py:433(BaseSearchCV)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
      307    0.000    0.000    0.000    0.000 construction.py:416(extract_array)
        1    0.000    0.000    0.000    0.000 emoji.py:1(<module>)
        3    0.000    0.000    0.000    0.000 csvs.py:59(__init__)
       96    0.000    0.000    0.000    0.000 inspect.py:330(isdatadescriptor)
        1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
      101    0.000    0.000    0.000    0.000 typing.py:942(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 _osx_support.py:331(_check_for_unavailable_sdk)
        1    0.000    0.000    0.000    0.000 models.py:120(TyperInfo)
       13    0.000    0.000    0.000    0.000 core.py:8789(getdoc)
      360    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
     1261    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
      316    0.000    0.000    0.000    0.000 common.py:1590(<genexpr>)
      213    0.000    0.000    0.000    0.000 dataclasses.py:820(_set_qualname)
      296    0.000    0.000    0.000    0.000 _distn_infrastructure.py:830(<genexpr>)
       12    0.000    0.000    0.000    0.000 doccer.py:167(_doc)
        1    0.000    0.000    0.000    0.000 utils.py:106(LazyFile)
        3    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
       51    0.000    0.000    0.000    0.000 _array_api.py:246(<genexpr>)
      616    0.000    0.000    0.000    0.000 __init__.py:424(<genexpr>)
      398    0.000    0.000    0.000    0.000 _base.py:1401(issparse)
      116    0.000    0.000    0.000    0.000 __init__.py:321(filter)
        1    0.000    0.000    0.000    0.000 check.py:1(<module>)
      106    0.000    0.000    0.000    0.000 extension.py:32(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
       34    0.000    0.000    0.000    0.000 generic.py:13611(make_doc)
       28    0.000    0.000    0.000    0.000 fromnumeric.py:2477(any)
        3    0.000    0.000    0.000    0.000 arrayprint.py:828(_formatArray)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:1394(_check_y)
        1    0.000    0.000    0.000    0.000 _null_file.py:5(NullFile)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       68    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      668    0.000    0.000    0.000    0.000 dataclasses.py:425(<genexpr>)
