Thu May 15 19:49:52 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/train.prof

         1350575 function calls (1320336 primitive calls) in 1.430 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 _odepack_py.py:1(<module>)
  734/733    0.000    0.000    0.003    0.000 {built-in method builtins.next}
        7    0.000    0.000    0.003    0.000 validation.py:736(check_array)
       38    0.003    0.000    0.003    0.000 sysconfig.py:253(_extend_dict)
        1    0.000    0.000    0.003    0.003 state_inline.py:1(<module>)
        2    0.000    0.000    0.003    0.002 interval.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _rbfinterp.py:1(<module>)
        1    0.000    0.000    0.003    0.003 trf_linear.py:1(<module>)
     4353    0.001    0.000    0.003    0.000 enum.py:688(__call__)
        1    0.000    0.000    0.003    0.003 threadpoolctl.py:1(<module>)
 2612/780    0.002    0.000    0.003    0.000 _parser.py:178(getwidth)
        1    0.000    0.000    0.003    0.003 _spherical_voronoi.py:1(<module>)
     1493    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
        1    0.000    0.000    0.003    0.003 lexer.py:1(<module>)
       58    0.000    0.000    0.003    0.000 pydoc.py:186(getdoc)
        1    0.000    0.000    0.003    0.003 _optimize.py:203(_prepare_scalar_function)
        1    0.000    0.000    0.003    0.003 _differentiable_functions.py:166(__init__)
        2    0.000    0.000    0.003    0.001 csvs.py:246(save)
    16477    0.003    0.000    0.003    0.000 _parser.py:240(__next)
       72    0.000    0.000    0.003    0.000 _docscrape.py:366(_parse_summary)
        1    0.000    0.000    0.003    0.003 normalize_url.py:1(<module>)
     7970    0.002    0.000    0.003    0.000 typing.py:1266(_is_dunder)
    34686    0.003    0.000    0.003    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.003    0.003 _numdiff.py:1(<module>)
      259    0.001    0.000    0.003    0.000 _compiler.py:511(_compile_info)
        2    0.000    0.000    0.003    0.001 _data.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _tnc.py:1(<module>)
       68    0.000    0.000    0.003    0.000 _docscrape.py:599(__str__)
        1    0.000    0.000    0.003    0.003 _quadpack_py.py:1(<module>)
     8019    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
     2781    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:100(acquire)
        1    0.000    0.000    0.003    0.003 merge.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _nnls.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _log_render.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _lbfgsb_py.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _hypotests.py:1(<module>)
        1    0.000    0.000    0.003    0.003 types.py:1(<module>)
       33    0.000    0.000    0.003    0.000 doccer.py:289(decorate)
       58    0.000    0.000    0.003    0.000 pydoc.py:170(_getdoc)
        1    0.000    0.000    0.003    0.003 parser_core.py:1(<module>)
        3    0.000    0.000    0.003    0.001 version.py:1(<module>)
      287    0.000    0.000    0.003    0.000 overrides.py:142(decorator)
      149    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1411(_path_hooks)
        1    0.000    0.000    0.003    0.003 _bsplines.py:1(<module>)
        2    0.000    0.000    0.003    0.001 _validation.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _isotonic.py:1(<module>)
        2    0.000    0.000    0.003    0.001 table.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _root_scalar.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _pocketfft.py:1(<module>)
       70    0.000    0.000    0.003    0.000 _docscrape.py:548(__str__)
        1    0.000    0.000    0.003    0.003 _differentialevolution.py:1(<module>)
      475    0.000    0.000    0.003    0.000 _docscrape.py:85(read_to_next_unindented_line)
        2    0.000    0.000    0.003    0.001 _aliases.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _ellip_harm.py:1(<module>)
     2781    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:125(release)
      156    0.000    0.000    0.003    0.000 typing.py:1586(__getitem__)
        1    0.000    0.000    0.002    0.002 frame.py:5433(drop)
        1    0.000    0.000    0.002    0.002 generic.py:4757(drop)
        1    0.000    0.000    0.002    0.002 generic.py:4796(_drop_axis)
    39/38    0.000    0.000    0.002    0.000 series.py:389(__init__)
     3066    0.001    0.000    0.002    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.002    0.002 html_block.py:1(<module>)
        6    0.000    0.000    0.002    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _array_like.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _char_codes.py:1(<module>)
        1    0.000    0.000    0.002    0.002 calendar.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _slsqp_py.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _ccallback.py:1(<module>)
        1    0.000    0.000    0.002    0.002 base.py:863(fit_transform)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _utils_impl.py:1(<module>)
       34    0.000    0.000    0.002    0.000 typing.py:2891(_make_nmtuple)
    41190    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.002    0.002 theme.py:1(<module>)
        1    0.000    0.000    0.002    0.002 linsolve.py:1(<module>)
        2    0.000    0.000    0.002    0.001 random.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _decomp_lu.py:1(<module>)
       13    0.000    0.000    0.002    0.000 enum.py:895(_convert_)
        1    0.000    0.000    0.002    0.002 _zeros_py.py:1(<module>)
     1587    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:173(__exit__)
        2    0.000    0.000    0.002    0.001 text.py:1(<module>)
       54    0.000    0.000    0.002    0.000 dataclasses.py:624(_cmp_fn)
        1    0.000    0.000    0.002    0.002 tarfile.py:1(<module>)
       50    0.000    0.000    0.002    0.000 dataclasses.py:588(_repr_fn)
    12474    0.002    0.000    0.002    0.000 _docscrape.py:64(eof)
        1    0.000    0.000    0.002    0.002 color.py:1(<module>)
        1    0.000    0.000    0.002    0.002 tz.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _cubature.py:1(<module>)
        1    0.000    0.000    0.002    0.002 minimize_trustregion_constr.py:1(<module>)
        2    0.000    0.000    0.002    0.001 subprocess.py:1(<module>)
        3    0.000    0.000    0.002    0.001 abc.py:1(<module>)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
     1282    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:642(_classify_pyc)
        1    0.000    0.000    0.002    0.002 memory.py:1(<module>)
        1    0.000    0.000    0.002    0.002 selectors.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _estimator_html_repr.py:1(<module>)
      218    0.000    0.000    0.002    0.000 typing.py:1595(copy_with)
     2894    0.001    0.000    0.002    0.000 _docscrape.py:57(seek_next_non_empty_line)
        1    0.000    0.000    0.002    0.002 _matfuncs_sqrtm.py:1(<module>)
     1282    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
     3846    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        1    0.000    0.000    0.002    0.002 ivp.py:1(<module>)
        1    0.000    0.000    0.002    0.002 queue.py:1(<module>)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
        1    0.000    0.000    0.002    0.002 groupby.py:1(<module>)
    12479    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
 1410/402    0.000    0.000    0.002    0.000 <frozen abc>:121(__subclasscheck__)
        2    0.000    0.000    0.002    0.001 traceback.py:1(<module>)
      521    0.000    0.000    0.002    0.000 _parser.py:98(closegroup)
        1    0.000    0.000    0.002    0.002 series.py:263(Series)
        1    0.000    0.000    0.002    0.002 __init__.py:976(distribution)
        1    0.000    0.000    0.002    0.002 __init__.py:549(from_name)
        2    0.000    0.000    0.002    0.001 _distribution_infrastructure.py:1959(_draw)
     1286    0.002    0.000    0.002    0.000 {method '__exit__' of '_io._IOBase' objects}
        1    0.000    0.000    0.002    0.002 _entropy.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _construct.py:1(<module>)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
 1410/402    0.002    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
    43/42    0.000    0.000    0.002    0.000 sysconfig.py:629(get_config_vars)
    11634    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
        2    0.000    0.000    0.002    0.001 hashing.py:1(<module>)
        1    0.000    0.000    0.002    0.002 lzma.py:1(<module>)
       15    0.000    0.000    0.002    0.000 _bunch.py:32(_make_tuple_bunch)
       18    0.001    0.000    0.002    0.000 enum.py:1668(convert_class)
       21    0.000    0.000    0.002    0.000 _set_output.py:360(__init_subclass__)
        1    0.000    0.000    0.002    0.002 _multiprocessing_helpers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 objects.py:1(<module>)
        1    0.000    0.000    0.002    0.002 datetime.py:1(<module>)
        7    0.000    0.000    0.002    0.000 __init__.py:914(<genexpr>)
      218    0.000    0.000    0.002    0.000 <frozen abc>:110(register)
      419    0.001    0.000    0.002    0.000 inspect.py:2037(_signature_bound_method)
     1981    0.000    0.000    0.002    0.000 typing.py:159(_type_convert)
        1    0.000    0.000    0.002    0.002 _tags.py:1(<module>)
        6    0.000    0.000    0.002    0.000 __init__.py:812(search)
        1    0.000    0.000    0.002    0.002 configparser.py:1(<module>)
       16    0.000    0.000    0.002    0.000 _functools.py:75(wrapper)
        2    0.000    0.000    0.002    0.001 _data.py:1044(transform)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _completion_classes.py:1(<module>)
        2    0.000    0.000    0.002    0.001 _distribution_infrastructure.py:789(draw)
        1    0.000    0.000    0.002    0.002 dyld.py:1(<module>)
        4    0.001    0.000    0.002    0.000 _distribution_infrastructure.py:526(draw)
      553    0.000    0.000    0.002    0.000 inspect.py:3023(replace)
      218    0.000    0.000    0.002    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.002    0.002 csv.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _fit.py:1(<module>)
        4    0.001    0.000    0.002    0.000 _codata.py:1993(parse_constants_2002to2014)
       61    0.000    0.000    0.002    0.000 _internal.py:25(inner)
        1    0.000    0.000    0.002    0.002 numpy_.py:1(<module>)
        6    0.000    0.000    0.002    0.000 __init__.py:821(lookup)
       10    0.002    0.000    0.002    0.000 {built-in method io.open}
        6    0.000    0.000    0.002    0.000 __init__.py:827(__init__)
        1    0.000    0.000    0.002    0.002 engines.py:1(<module>)
    29451    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.002    0.001 parser.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _base.py:1435(ExcelFile)
        2    0.000    0.000    0.002    0.001 csvs.py:272(_save)
        1    0.000    0.000    0.002    0.002 frame.py:694(__init__)
      444    0.000    0.000    0.002    0.000 typing.py:334(_remove_dups_flatten)
     1542    0.001    0.000    0.002    0.000 __init__.py:101(find_spec)
        1    0.000    0.000    0.002    0.002 construction.py:423(dict_to_mgr)
        2    0.000    0.000    0.002    0.001 csvs.py:305(_save_body)
        1    0.000    0.000    0.002    0.002 _emoji_replace.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _basinhopping.py:1(<module>)
    56/15    0.000    0.000    0.002    0.000 typing.py:1403(__getitem__)
      518    0.001    0.000    0.002    0.000 enum.py:1525(__and__)
        2    0.001    0.000    0.002    0.001 csvs.py:315(_save_chunk)
     3734    0.001    0.000    0.002    0.000 _docscrape.py:91(peek)
     6187    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1030(__exit__)
       19    0.000    0.000    0.002    0.000 _decorators.py:294(decorate)
        1    0.000    0.000    0.002    0.002 getlimits.py:167(_register_known_types)
     2536    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
        1    0.001    0.001    0.002    0.002 c_parser_wrapper.py:222(read)
        1    0.000    0.000    0.001    0.001 deprecation.py:208(_inner_deprecate_positional_args)
      252    0.000    0.000    0.001    0.000 overrides.py:83(verify_matching_signatures)
        1    0.000    0.000    0.001    0.001 version.py:288(Version)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       72    0.000    0.000    0.001    0.000 _param_validation.py:28(validate_parameter_constraints)
      630    0.001    0.000    0.001    0.000 _docscrape.py:475(_str_param_list)
     6187    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1026(__enter__)
        1    0.000    0.000    0.001    0.001 __init__.py:336(Version)
        1    0.000    0.000    0.001    0.001 hashlib.py:1(<module>)
        1    0.000    0.000    0.001    0.001 array_manager.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _mstats_basic.py:1(<module>)
       14    0.000    0.000    0.001    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.001    0.001 capi_maps.py:1(<module>)
        1    0.000    0.000    0.001    0.001 contingency.py:1(<module>)
        1    0.000    0.000    0.001    0.001 accessor.py:157(StringMethods)
     7952    0.001    0.000    0.001    0.000 _docscrape.py:80(is_empty)
     1547    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:71(__init__)
        1    0.000    0.000    0.001    0.001 shape_base.py:1(<module>)
     5128    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        8    0.000    0.000    0.001    0.000 inspect.py:592(getmembers)
        1    0.000    0.000    0.001    0.001 _split.py:2734(train_test_split)
        1    0.000    0.000    0.001    0.001 _docscrape.py:1(<module>)
     1547    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:198(cb)
      190    0.000    0.000    0.001    0.000 typing.py:1641(__getitem__)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _data.py:869(fit)
        1    0.000    0.000    0.001    0.001 _split.py:1(<module>)
        8    0.001    0.000    0.001    0.000 inspect.py:550(_getmembers)
        5    0.000    0.000    0.001    0.000 managers.py:623(reindex_indexer)
        1    0.000    0.000    0.001    0.001 readers.py:1575(__init__)
        3    0.000    0.000    0.001    0.000 common.py:664(get_handle)
       86    0.000    0.000    0.001    0.000 auxfuncs.py:614(l_and)
        1    0.000    0.000    0.001    0.001 pretty.py:1(<module>)
       32    0.000    0.000    0.001    0.000 generic.py:6432(dtypes)
     3964    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:405(parent)
        1    0.000    0.000    0.001    0.001 html_inline.py:1(<module>)
        1    0.000    0.000    0.001    0.001 staggered.py:1(<module>)
     1055    0.001    0.000    0.001    0.000 inspect.py:735(unwrap)
    20036    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     2305    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _ratio.py:1(<module>)
